domestic_revenue,foreign_revenue,genre,release_year,worldwide_revenue
82348319.0,72661713.0,"Fantasy, Horror, Action, Thriller",2002,155010032.0
94011225.0,60895468.0,"Comedy, Drama, Romance",2002,154906693.0
41385278.0,89164177.0,"Drama, Comedy, Romance",2002,130549455.0
93383953.0,34979928.0,Documentary,2002,128363881.0
56832494.0,66896682.0,"Science Fiction, Adventure, Action",2002,123729176.0
73280117.0,49283422.0,"Animation, Adventure, Comedy, Family, Drama, Western, Romance",2002,122563539.0
32572577.0,87500000.0,"Drama, War",2002,120072577.0
85846429.0,33876929.0,"Action, Adventure, Family, Comedy, Science Fiction, Drama",2002,119723358.0
52775765.0,66362019.0,"Thriller, Drama, Romance",2002,119137784.0
81172560.0,33862530.0,"Comedy, Family, Adventure",2002,115035090.0
78122718.0,36538066.0,"Action, History, War",2002,114660784.0
67355513.0,46359317.0,"Crime, Thriller",2002,113714830.0
48430258.0,61432424.0,"Adventure, Fantasy, Animation, Family",2002,109862682.0
38176783.0,71401332.0,"Adventure, Animation, Family, Fantasy, Science Fiction",2002,109578115.0
41675994.0,67170078.0,Drama,2002,108846072.0
0.0,108012365.0,"Family, Fantasy, Comedy, Adventure",2002,108012365.0
65016287.0,40818269.0,"Drama, Comedy",2002,105834556.0
50547998.0,53843625.0,"Thriller, Action, Comedy, Science Fiction",2002,104391623.0
40119709.0,62865153.0,"Horror, Action, Science Fiction",2002,102984862.0
71756802.0,30487968.0,"Drama, Thriller, Crime",2002,102244770.0
37950822.0,57195461.0,"Comedy, Romance",2002,95146283.0
66818548.0,28117216.0,"Thriller, Action, Drama",2002,94935764.0
45064915.0,37654970.0,"Horror, Thriller, Science Fiction",2002,82719885.0
43061982.0,39088201.0,"Adventure, Action, Fantasy",2002,82150183.0
75600072.0,5093465.0,"Drama, Family",2002,80693537.0
64255312.0,15238519.0,"Comedy, Documentary",2002,79493831.0
40077257.0,38305176.0,"Action, Thriller, Drama",2002,78382433.0
38082712.0,39659020.0,"Action, Comedy",2002,77741732.0
40914068.0,36714197.0,"War, Drama, Action, History",2002,77628265.0
75782105.0,1281819.0,"Comedy, Drama",2002,77063924.0
32543449.0,44039884.0,"Comedy, Drama, Romance",2002,76583333.0
54234062.0,21160986.0,"Adventure, Drama, History",2002,75395048.0
69599016.0,4240224.0,"Comedy, Drama",2002,73839240.0
35306015.0,33871736.0,"Documentary, Science Fiction, Family",2002,69177751.0
24718164.0,43978606.0,"Romance, Comedy",2002,68696770.0
30113491.0,38236393.0,"Horror, Mystery, Thriller",2002,68349884.0
43254409.0,24082061.0,"Science Fiction, Action, Adventure, Thriller",2002,67336470.0
30160161.0,35817134.0,"Action, Adventure, Comedy, Thriller",2002,65977295.0
35168966.0,30547160.0,"Drama, History, Thriller, Mystery, War",2002,65716126.0
41543917.0,22237893.0,"Drama, Mystery, Thriller, Crime",2002,63781810.0
51432760.0,10842020.0,"Family, Comedy, Fantasy",2002,62274780.0
37191304.0,23949726.0,"Drama, Romance, Comedy",2002,61141030.0
40108697.0,20586040.0,"Animation, Adventure, Family",2002,60694737.0
21576018.0,36432405.0,"Documentary, Drama",2002,58008423.0
56399184.0,1189301.0,"Drama, Romance, Comedy, Music",2002,57588485.0
31945749.0,24768398.0,"Crime, Drama, Thriller",2002,56714147.0
25885000.0,30413474.0,"Drama, Romance",2002,56298474.0
35746370.0,19411169.0,"Drama, Horror, Mystery",2002,55157539.0
32130627.0,22872508.0,"Comedy, Crime",2002,55003135.0
35081594.0,19557959.0,"Comedy, Fantasy",2002,54639553.0
0.0,53452652.0,"Adventure, Fantasy, Animation, Drama, Family",2002,53452680.0
48360547.0,4609467.0,"Family, Comedy, Adventure",2002,52970014.0
30323400.0,22000000.0,"Thriller, Fantasy, Mystery",2002,52323400.0
31597131.0,20626175.0,"Drama, Thriller",2002,52223306.0
40390647.0,11453032.0,"Adventure, Romance, Drama",2002,51843679.0
40007742.0,11798442.0,"Drama, Thriller",2002,51806184.0
33561137.0,17825340.0,"Action, Adventure, Comedy, Thriller",2002,51386477.0
41281092.0,6213824.0,"Drama, Romance",2002,47494916.0
17322606.0,28544727.0,"Action, Comedy, Horror, Thriller",2002,45867333.0
30336800.0,15142310.0,"Fantasy, Horror, Romance",2002,45479110.0
25296447.0,18632485.0,"Action, Crime, Thriller",2002,43928932.0
40388794.0,3022207.0,"Comedy, Family, Fantasy",2002,43411001.0
41076018.0,2248991.0,"Comedy, Drama",2002,43325009.0
3098776.0,39327807.0,"Comedy, Thriller, Mystery",2002,42426583.0
39089928.0,2514545.0,"Action, Comedy",2002,41604473.0
3675719.0,37638866.0,"Comedy, Family, Fantasy",2002,41314585.0
36989956.0,1803327.0,"Adventure, Family, Science Fiction, Thriller",2002,38793283.0
21305259.0,16970224.0,"Comedy, Romance",2002,38275483.0
30307416.0,7760937.0,"Comedy, Drama",2002,38068353.0
30354442.0,7310413.0,"Horror, Thriller",2002,37664855.0
28564995.0,5846245.0,"Thriller, Mystery",2002,34411240.0
22163442.0,11825294.0,Horror,2002,33988736.0
33253609.0,273226.0,Comedy,2002,33526835.0
28442574.0,4639974.0,"Family, Adventure, Comedy",2002,33082548.0
16007718.0,17006087.0,"Comedy, Crime, Drama",2002,33013805.0
22498520.0,10302653.0,"Comedy, Crime, Drama",2002,32801173.0
19077641.0,13209403.0,"Drama, War",2002,32287044.0
26235081.0,5559637.0,"Thriller, Crime, Action, Mystery",2002,31794718.0
29760152.0,1407236.0,Comedy,2002,31167388.0
7564459.0,23077311.0,"Drama, Crime",2002,30641770.0
14973382.0,15029376.0,"Drama, Science Fiction, Mystery",2002,30002758.0
18306166.0,11576479.0,"Action, Adventure, Drama, Romance, War",2002,29882645.0
22449000.0,6965087.0,"Crime, Drama, Mystery",2002,29414087.0
0.0,29320869.0,Comedy,2002,29320869.0
15901849.0,13126065.0,"Drama, Romance",2002,29027914.0
27363891.0,952560.0,"Romance, Comedy",2002,28316451.0
1067438.0,27126311.0,"Drama, Comedy, Romance",2002,28193749.0
1727447.0,26296116.0,"Adventure, Fantasy, Animation, Science Fiction, Family",2002,28023563.0
12988801.0,14685323.0,"Romance, Thriller, Drama, War",2002,27674124.0
5717044.0,21279694.0,"Drama, Romance",2002,26996738.0
25916319.0,390214.0,"Action, Adventure, Comedy",2002,26306533.0
18990798.0,6861966.0,"Action, Science Fiction, Thriller",2002,25852764.0
25581229.0,34002.0,"Adventure, Animation, Comedy, Family, Music",2002,25615231.0
445367.0,24507371.0,"Drama, Family",2002,24952738.0
17844216.0,6821433.0,"Romance, Drama, Comedy",2002,24665649.0
3095506.0,21033346.0,"Comedy, Romance, Drama",2002,24128852.0
0.0,24010000.0,"Horror, Mystery, Thriller",2002,24010000.0
13084595.0,10843908.0,"Crime, Drama",2002,23928503.0
0.0,23915279.0,"Comedy, Romance",2002,23915279.0
23586598.0,246533.0,"Animation, Comedy",2002,23833131.0
0.0,23786606.0,"Animation, Adventure, Mystery",2002,23786606.0
21078145.0,2289441.0,"Drama, History, Romance",2002,23367586.0
0.0,23280529.0,Comedy,2002,23280529.0
18492362.0,4689861.0,"Comedy, Crime, Mystery",2002,23182223.0
0.0,23039985.0,"Comedy, Crime",2002,23039985.0
0.0,21784403.0,"Mystery, Horror, Thriller",2002,21784403.0
16357770.0,5314514.0,Drama,2002,21672284.0
746381.0,20121538.0,"Animation, Adventure, Action, Fantasy, Science Fiction",2002,20867919.0
16930185.0,3215965.0,Comedy,2002,20146150.0
14307963.0,5616070.0,"Action, Adventure, Thriller",2002,19924033.0
9688676.0,9887347.0,"Science Fiction, Comedy, Drama, Fantasy, Romance",2002,19576023.0
19161999.0,182616.0,"Drama, Family, Fantasy, Romance",2002,19344615.0
15567860.0,3665420.0,"Crime, Action, Thriller",2002,19233280.0
19184820.0,0.0,"Comedy, Documentary",2002,19184820.0
13258249.0,5643766.0,"Horror, Thriller, Crime",2002,18902015.0
17600423.0,990849.0,"Crime, Action, Drama",2002,18591272.0
16990825.0,1021272.0,"Adventure, Comedy, Family",2002,18012097.0
0.0,17797711.0,"Comedy, Drama",2002,17797711.0
1048950.0,16671397.0,"Comedy, Drama, Romance",2002,17720347.0
13110448.0,4312582.0,"Drama, Thriller, Crime",2002,17423030.0
8384929.0,8906041.0,"Comedy, Drama, History, Romance",2002,17290970.0
16037962.0,956663.0,"Comedy, Action",2002,16994625.0
0.0,16987957.0,Comedy,2002,16987957.0
14448589.0,2424082.0,"Comedy, Drama, Romance",2002,16872671.0
14018296.0,2837828.0,"Drama, Comedy, Romance",2002,16856124.0
6630252.0,10208658.0,"Mystery, Crime, Thriller",2002,16838910.0
12840842.0,3605429.0,"Horror, Thriller",2002,16446271.0
11412414.0,5014057.0,"Animation, Action, Family",2002,16426471.0
306989.0,16066123.0,"Drama, History",2002,16373112.0
14118751.0,2199698.0,Drama,2002,16318449.0
6199600.0,10017811.0,"Adventure, Drama, History",2002,16217411.0
5142576.0,11028522.0,"Comedy, Crime, Thriller",2002,16171098.0
777129.0,15286791.0,Documentary,2002,16063920.0
0.0,16053687.0,"Animation, Adventure, Fantasy, Science Fiction, Family",2002,16053687.0
0.0,15897574.0,"Action, Crime",2002,15897574.0
13728902.0,1520406.0,"Animation, Comedy, Family",2002,15249308.0
8600126.0,6420167.0,Comedy,2002,15020293.0
12764657.0,2181493.0,"Drama, Crime",2002,14946150.0
10113733.0,4702165.0,"Drama, Mystery, Romance",2002,14815898.0
4850753.0,9718991.0,"Comedy, Drama",2002,14569744.0
14036406.0,240626.0,"Action, Comedy, Drama, Crime",2002,14277032.0
0.0,14122958.0,"Action, Science Fiction, Thriller",2002,14122958.0
0.0,13936317.0,"Romance, Comedy",2002,13936317.0
8112414.0,5792352.0,"Crime, Drama, Thriller",2002,13904766.0
13670733.0,131866.0,Comedy,2002,13802599.0
7073251.0,6341165.0,"Action, Crime, Thriller, Drama",2002,13414416.0
0.0,13102295.0,"Horror, Thriller",2002,13102295.0
11715637.0,1090977.0,"Crime, Thriller",2002,12806614.0
10465659.0,2168088.0,"Crime, Drama, Mystery, Thriller",2002,12633747.0
0.0,12630208.0,"Drama, Romance",2002,12630208.0
10200032.0,2317456.0,Comedy,2002,12517488.0
1222889.0,11190999.0,"Crime, Thriller, Drama",2002,12413888.0
10727683.0,1574536.0,"Drama, Mystery, Thriller",2002,12302219.0
512049.0,11652967.0,Horror,2002,12165016.0
0.0,12049825.0,"Thriller, Action, Drama",2002,12049825.0
6532619.0,5286625.0,"Drama, Romance, Comedy",2002,11819244.0
0.0,11702775.0,"Crime, Drama, Mystery",2002,11702775.0
7660806.0,3900000.0,"Animation, Comedy, Fantasy, Horror",2002,11560806.0
10994028.0,17904.0,Documentary,2002,11011932.0
4842259.0,6117216.0,"Action, Adventure, Thriller",2002,10959475.0
0.0,10569737.0,"Comedy, Drama",2002,10569737.0
0.0,10325928.0,"Adventure, Comedy, Family, Fantasy",2002,10325928.0
0.0,10112538.0,"Science Fiction, Action, Adventure",2002,10112538.0
10086514.0,0.0,Music,2002,10086514.0
377027325.0,741859899.0,"Adventure, Fantasy, Action",2003,1118887224.0
339714978.0,531300000.0,"Animation, Family",2003,871014978.0
281576461.0,457835574.0,"Adventure, Action, Thriller, Science Fiction",2003,739412035.0
305413918.0,348850097.0,"Adventure, Fantasy, Action",2003,654264015.0
242829261.0,241763613.0,"Fantasy, Comedy",2003,484592874.0
111127263.0,343500000.0,"Drama, Action, War",2003,454627263.0
150371112.0,283000000.0,"Action, Thriller, Science Fiction",2003,433371112.0
139313948.0,288029350.0,"Adventure, Action, Thriller, Science Fiction",2003,427343298.0
214949694.0,192761855.0,"Adventure, Action, Science Fiction",2003,407711549.0
138608444.0,134731112.0,"Action, Crime, Comedy",2003,273339556.0
124728738.0,140600000.0,"Drama, Comedy, Romance",2003,265328738.0
100830111.0,158345677.0,"Action, Adventure, Comedy",2003,259175788.0
114197520.0,142500000.0,"Animation, Action, Adventure",2003,256697520.0
85336277.0,165061521.0,"Adventure, Animation, Family",2003,250397798.0
132177234.0,113107931.0,"Science Fiction, Adventure, Action",2003,245285165.0
59696144.0,185235622.0,"Comedy, Romance, Drama",2003,244931766.0
127154901.0,109195760.0,"Action, Crime, Thriller",2003,236350661.0
104565114.0,128157821.0,"Comedy, Romance",2003,232722935.0
110003217.0,110670000.0,Comedy,2003,220673217.0
173398518.0,47044933.0,"Comedy, Family, Fantasy",2003,220443451.0
93927920.0,117694615.0,"Adventure, Drama, War",2003,211622535.0
116934650.0,90790989.0,"Action, Thriller, Crime",2003,207725639.0
111761982.0,85250000.0,"Action, Adventure, Comedy, Family, Science Fiction",2003,197011982.0
135645823.0,60100000.0,Comedy,2003,195745823.0
138614544.0,51597569.0,"Comedy, Family, Drama",2003,190212113.0
75847266.0,106443000.0,"Thriller, Fantasy, Comedy, Family, Mystery",2003,182290266.0
70099045.0,110800000.0,"Action, Crime",2003,180899045.0
66465204.0,112800000.0,"Fantasy, Action, Thriller, Science Fiction",2003,179265204.0
102543518.0,76636200.0,"Fantasy, Action",2003,179179718.0
105813373.0,71689014.0,"Comedy, Romance",2003,177503042.0
106128601.0,69941570.0,"Action, Crime",2003,176070171.0
95636509.0,77377000.0,"War, History, Adventure, Romance",2003,173013509.0
132716677.0,32013002.0,"Comedy, Drama",2003,164729679.0
104297061.0,60136806.0,"Comedy, Family",2003,164433867.0
110230332.0,50616000.0,"Comedy, Family, Fantasy",2003,160846332.0
28082366.0,132383634.0,"Adventure, Action, Comedy",2003,160466000.0
65660196.0,94439026.0,"Action, Adventure, Fantasy, Thriller",2003,160099222.0
90135191.0,66460000.0,"Thriller, Crime, Drama, Mystery",2003,156595191.0
0.0,155138312.0,"Action, Comedy, Drama, Crime",2003,155138312.0
120277854.0,28058591.0,"Drama, History",2003,148336445.0
59694580.0,81896744.0,"Horror, Thriller, Mystery",2003,141591324.0
63860942.0,77477047.0,"Drama, History, Romance",2003,141337989.0
47901582.0,87802017.0,"Family, Animation, Adventure",2003,135703599.0
101149285.0,32811256.0,"Comedy, Adventure, Family, Fantasy",2003,133960541.0
81261177.0,49834437.0,"Comedy, Music",2003,131095614.0
90186328.0,34728514.0,"Comedy, Romance",2003,124914842.0
66809693.0,56408731.0,"Adventure, Fantasy, Drama",2003,123218424.0
48462608.0,73512403.0,"Adventure, Fantasy, Family",2003,121975011.0
35327628.0,85473615.0,"Comedy, Romance",2003,120801243.0
44585453.0,74100000.0,"Drama, Romance",2003,118685453.0
53790451.0,63458507.0,"Action, Adventure, Mystery, Science Fiction, Thriller",2003,117248958.0
82622655.0,34009973.0,Horror,2003,116632628.0
80571655.0,26500000.0,Horror,2003,107071655.0
56127162.0,45437773.0,"Romance, Comedy",2003,101564935.0
52802140.0,48389744.0,"Action, Thriller",2003,101191884.0
56359780.0,41736246.0,"Action, Drama, Mystery",2003,98096026.0
46566212.0,51270926.0,"Thriller, Crime",2003,97837138.0
51970690.0,43737767.0,"Fantasy, Action, Thriller",2003,95708457.0
31041759.0,62359000.0,"Drama, Comedy",2003,93400759.0
46961214.0,43979915.0,"Horror, Mystery",2003,90941129.0
52159536.0,38100000.0,"Mystery, Thriller",2003,90259536.0
66934963.0,21994148.0,"Action, Adventure, Comedy, Family, Crime",2003,88929111.0
60476872.0,27846615.0,"Action, Adventure, Comedy, Western",2003,88323487.0
75585093.0,11550427.0,Comedy,2003,87135520.0
43734876.0,42733286.0,"War, Action, Drama",2003,86468162.0
26483452.0,54289625.0,"Family, Animation, Adventure, Comedy, Fantasy, Action",2003,80773077.0
47726342.0,32931579.0,"Adventure, Action, Comedy, Thriller",2003,80657921.0
49443628.0,30710512.0,"Drama, Thriller",2003,80154140.0
4064200.0,75252757.0,"Comedy, Drama",2003,79316957.0
60060328.0,16428561.0,"Drama, Comedy, Crime",2003,76488889.0
33715436.0,42000000.0,"Drama, Horror, Science Fiction, Thriller",2003,75715436.0
31186896.0,42311715.0,"Science Fiction, Adventure, Thriller",2003,73498611.0
67406573.0,4000000.0,"Adventure, Family, Drama, Comedy",2003,71406573.0
20991364.0,47523480.0,"Animation, Comedy, Family",2003,68514844.0
58331254.0,9965039.0,Western,2003,68296293.0
33832741.0,31951762.0,Comedy,2003,65784503.0
36906460.0,28659212.0,"Comedy, Drama, Crime, Thriller",2003,65565672.0
497208.0,65000000.0,"Action, Comedy",2003,65497208.0
35667218.0,27435448.0,"Horror, Thriller",2003,63102666.0
23103423.0,39767123.0,"Animation, Family",2003,62870546.0
30308417.0,31919978.0,"Music, Drama, Romance",2003,62228395.0
16290476.0,44137363.0,"Drama, Crime, Thriller",2003,60427839.0
43610723.0,15268000.0,"Romance, Comedy",2003,58878723.0
47938330.0,10857484.0,"Action, Adventure, Comedy, Family",2003,58795814.0
34469210.0,24000000.0,"Crime, Drama",2003,58469210.0
34712347.0,21777211.0,"Action, Crime, Drama",2003,56489558.0
42734455.0,12800000.0,"Family, Comedy",2003,55534455.0
41088845.0,14406718.0,"Thriller, Crime, Drama",2003,55495563.0
39402572.0,15847924.0,"Animation, Family, Adventure, Comedy",2003,55250496.0
52333738.0,959890.0,Drama,2003,53293628.0
30940691.0,20201968.0,"Action, Adventure, Comedy, Thriller",2003,51142659.0
36105433.0,14626706.0,"Comedy, Romance, Drama, Family",2003,50732139.0
36381186.0,13716763.0,"Action, Comedy, Crime",2003,50097949.0
42070939.0,6178078.0,"Family, Comedy",2003,48249017.0
32551396.0,14937140.0,"Thriller, Horror",2003,47488536.0
34244097.0,11817750.0,"Drama, Action, Thriller, Crime",2003,46061847.0
37667746.0,7644471.0,"Comedy, Family, Science Fiction",2003,45312217.0
37182494.0,7434848.0,"Comedy, Drama",2003,44617342.0
26736098.0,17614828.0,"Action, Drama, Crime",2003,44350926.0
19481943.0,24453820.0,"Action, Adventure, Science Fiction",2003,43935763.0
26793311.0,15999250.0,"Action, Drama, Mystery, Thriller, Crime",2003,42792561.0
20779666.0,20283310.0,"Drama, Family",2003,41062976.0
20305251.0,19162860.0,"Comedy, Romance",2003,39468111.0
26276465.0,12991050.0,Comedy,2003,39267515.0
19955598.0,19000000.0,"Drama, Thriller, Crime",2003,38955598.0
38125247.0,495237.0,"Comedy, Drama",2003,38620484.0
27011180.0,11353097.0,"Thriller, Western, Adventure",2003,38364277.0
23358708.0,14355171.0,"Action, Comedy, Fantasy",2003,37713879.0
34432201.0,190303.0,"Comedy, Crime",2003,34622504.0
22219192.0,12049509.0,"Thriller, Fantasy, Action, Comedy",2003,34268701.0
30250745.0,3721317.0,"Comedy, Music, Romance",2003,33972062.0
0.0,33393751.0,"Family, Action, Animation, Adventure, Fantasy, Science Fiction",2003,33393751.0
11670971.0,21359144.0,"Drama, Romance",2003,33030115.0
0.0,31679869.0,"Comedy, Romance",2003,31679869.0
0.0,31167430.0,"Adventure, Drama, Action",2003,31167430.0
21158188.0,9395206.0,Horror,2003,30553394.0
5791328.0,23622572.0,"Drama, History",2003,29413900.0
19063544.0,10325455.0,"Horror, Science Fiction",2003,29388999.0
21386011.0,7733423.0,"Mystery, Thriller",2003,29119434.0
15418790.0,13231785.0,"Horror, Thriller",2003,28650575.0
312824.0,27408148.0,"Comedy, Crime",2003,27720972.0
20453431.0,6438418.0,"Action, Comedy",2003,26891849.0
15539656.0,9843255.0,Drama,2003,25382911.0
0.0,24816394.0,"Drama, Comedy",2003,24816750.0
0.0,24342320.0,"Animation, Mystery, Adventure",2003,24342320.0
0.0,23920411.0,"Action, Comedy",2003,23920411.0
22738671.0,1030834.0,Comedy,2003,23769505.0
4750602.0,18976191.0,"Drama, Mystery, Thriller",2003,23726793.0
22076772.0,1433849.0,"Action, Drama",2003,23510621.0
0.0,23259542.0,"Fantasy, Drama, Mystery",2003,23259542.0
12251640.0,10762566.0,"Action, Comedy, Thriller, Crime, Mystery",2003,23014206.0
5381908.0,17572160.0,"Drama, Romance",2003,22954068.0
10130108.0,12311389.0,"Crime, Thriller",2003,22441497.0
0.0,22288364.0,Comedy,2003,22288364.0
17040871.0,5100668.0,Documentary,2003,22141539.0
